Sample	Species_rep	Species	TAD	Rel_abund
FRAM18_IL_4502_G	TOA-bin-1802	species_354	0	0
FRAM18_IL_4502_G	TOA-bin-1811	species_344	0	0
FRAM18_IL_4502_G	TOA-bin-1864	species_207	0	0
FRAM18_IL_4502_G	TOA-bin-1868	species_363	0	0
FRAM18_IL_4502_G	TOA-bin-1874	species_329	0	0
FRAM18_IL_4502_G	TOA-bin-1878	species_416	0	0
FRAM18_IL_4502_G	TOA-bin-1885	species_256	0	0
FRAM18_IL_4502_G	TOA-bin-1904	species_823	0	0
FRAM18_IL_4502_G	TOA-bin-1908	species_5	0	0
FRAM18_IL_4502_G	TOA-bin-1943	species_669	0	0
FRAM18_IL_4502_G	TOA-bin-1946	species_837	0	0
FRAM18_IL_4502_G	TOA-bin-1951	species_636	0	0
FRAM18_IL_4502_G	TOA-bin-1962	species_356	0	0
FRAM18_IL_4502_G	TOA-bin-1964	species_545	0	0
FRAM18_IL_4502_G	TOA-bin-1972	species_271	0	0
FRAM18_IL_4502_G	TOA-bin-1998	species_364	0	0
FRAM18_IL_4502_G	TOA-bin-2001	species_647	0	0
FRAM18_IL_4502_G	TOA-bin-2005	species_546	0	0
FRAM18_IL_4502_G	TOA-bin-2009	species_269	0	0
FRAM18_IL_4502_G	TOA-bin-2018	species_183	0	0
FRAM18_IL_4502_G	TOA-bin-2020	species_593	0	0
FRAM18_IL_4502_G	TOA-bin-2023	species_714	0	0
FRAM18_IL_4502_G	TOA-bin-2025	species_510	0	0
FRAM18_IL_4502_G	TOA-bin-2029	species_393	0	0
FRAM18_IL_4502_G	TOA-bin-2030	species_678	0	0
FRAM18_IL_4502_G	TOA-bin-2037	species_752	0	0
FRAM18_IL_4502_G	TOA-bin-2042	species_28	0	0
FRAM18_IL_4502_G	TOA-bin-2047	species_748	0	0
FRAM18_IL_4502_G	TOA-bin-2051	species_349	0	0
FRAM18_IL_4502_G	TOA-bin-2065	species_242	0	0
FRAM18_IL_4502_G	TOA-bin-2070	species_711	0	0
FRAM18_IL_4502_G	TOA-bin-2074	species_167	0	0
FRAM18_IL_4502_G	TOA-bin-2077	species_378	0	0
FRAM18_IL_4502_G	TOA-bin-2085	species_701	0	0
FRAM18_IL_4502_G	TOA-bin-2086	species_234	0	0
FRAM18_IL_4502_G	TOA-bin-2087	species_128	0	0
FRAM18_IL_4502_G	TOA-bin-2093	species_306	0	0
FRAM18_IL_4502_G	TOA-bin-2094	species_639	0	0
FRAM18_IL_4502_G	TOA-bin-2095	species_340	0	0
FRAM18_IL_4502_G	TOA-bin-20	species_637	0	0
FRAM18_IL_4502_G	TOA-bin-2115	species_741	0	0
FRAM18_IL_4502_G	TOA-bin-2130	species_718	0	0
FRAM18_IL_4502_G	TOA-bin-213	species_351	0	0
FRAM18_IL_4502_G	TOA-bin-2141	species_452	0	0
FRAM18_IL_4502_G	TOA-bin-2142	species_299	0	0
FRAM18_IL_4502_G	TOA-bin-2145	species_189	0	0
FRAM18_IL_4502_G	TOA-bin-2158	species_808	0	0
FRAM18_IL_4502_G	TOA-bin-2160	species_775	0	0
FRAM18_IL_4502_G	TOA-bin-2166	species_441	0	0
FRAM18_IL_4502_G	TOA-bin-2169	species_709	0	0
FRAM18_IL_4502_G	TOA-bin-2175	species_520	0	0
FRAM18_IL_4502_G	TOA-bin-2181	species_832	0	0
FRAM18_IL_4502_G	TOA-bin-21	species_345	0	0
FRAM18_IL_4502_G	TOA-bin-2226	species_323	0	0
FRAM18_IL_4502_G	TOA-bin-2229	species_321	0	0
FRAM18_IL_4502_G	TOA-bin-222	species_644	0	0
FRAM18_IL_4502_G	TOA-bin-2234	species_75	0	0
FRAM18_IL_4502_G	TOA-bin-2236	species_819	0	0
FRAM18_IL_4502_G	TOA-bin-2238	species_293	0	0
FRAM18_IL_4502_G	TOA-bin-2240	species_135	0	0
FRAM18_IL_4502_G	TOA-bin-2241	species_474	0	0
FRAM18_IL_4502_G	TOA-bin-2243	species_309	0	0
FRAM18_IL_4502_G	TOA-bin-2263	species_706	0	0
FRAM18_IL_4502_G	TOA-bin-2264	species_735	0	0
FRAM18_IL_4502_G	TOA-bin-2276	species_404	0	0
FRAM18_IL_4502_G	TOA-bin-2281	species_145	0	0
FRAM18_IL_4502_G	TOA-bin-2282	species_583	0	0
FRAM18_IL_4502_G	TOA-bin-2285	species_607	0	0
FRAM18_IL_4502_G	TOA-bin-2290	species_598	0	0
FRAM18_IL_4502_G	TOA-bin-2298	species_451	0	0
FRAM18_IL_4502_G	TOA-bin-2308	species_1	0	0
FRAM18_IL_4502_G	TOA-bin-2316	species_797	0	0
FRAM18_IL_4502_G	TOA-bin-2320	species_825	0	0
FRAM18_IL_4502_G	TOA-bin-2328	species_549	0	0
FRAM18_IL_4502_G	TOA-bin-232	species_459	0	0
FRAM18_IL_4502_G	TOA-bin-2330	species_205	0	0
FRAM18_IL_4502_G	TOA-bin-2343	species_713	0	0
FRAM18_IL_4502_G	TOA-bin-2384	species_133	0	0
FRAM18_IL_4502_G	TOA-bin-2396	species_3	0	0
FRAM18_IL_4502_G	TOA-bin-2399	species_274	0	0
FRAM18_IL_4502_G	TOA-bin-2409	species_784	0	0
FRAM18_IL_4502_G	TOA-bin-2410	species_368	0	0
FRAM18_IL_4502_G	TOA-bin-2412	species_437	0	0
FRAM18_IL_4502_G	TOA-bin-2413	species_532	0	0
FRAM18_IL_4502_G	TOA-bin-2416	species_478	0	0
FRAM18_IL_4502_G	TOA-bin-2461	species_618	0	0
FRAM18_IL_4502_G	TOA-bin-2465	species_278	0	0
FRAM18_IL_4502_G	TOA-bin-2466	species_339	0	0
FRAM18_IL_4502_G	TOA-bin-246	species_840	0	0
FRAM18_IL_4502_G	TOA-bin-2478	species_688	0	0
FRAM18_IL_4502_G	TOA-bin-2499	species_543	0	0
FRAM18_IL_4502_G	TOA-bin-2506	species_405	0	0
FRAM18_IL_4502_G	TOA-bin-2526	species_33	0	0
FRAM18_IL_4502_G	TOA-bin-2529	species_53	0	0
FRAM18_IL_4502_G	TOA-bin-2540	species_296	0	0
FRAM18_IL_4502_G	TOA-bin-2542	species_602	0	0
FRAM18_IL_4502_G	TOA-bin-2544	species_154	0	0
FRAM18_IL_4502_G	TOA-bin-2554	species_412	0	0
FRAM18_IL_4502_G	TOA-bin-2558	species_71	0	0
FRAM18_IL_4502_G	TOA-bin-2565	species_421	0	0
FRAM18_IL_4502_G	TOA-bin-2566	species_375	0	0
FRAM18_IL_4502_G	TOA-bin-2579	species_362	0	0
FRAM18_IL_4502_G	TOA-bin-2593	species_778	0	0
FRAM18_IL_4502_G	TOA-bin-2601	species_146	0	0
FRAM18_IL_4502_G	TOA-bin-2605	species_410	0	0
FRAM18_IL_4502_G	TOA-bin-2611	species_130	0	0
FRAM18_IL_4502_G	TOA-bin-2615	species_213	0	0
FRAM18_IL_4502_G	TOA-bin-262	species_534	0	0
FRAM18_IL_4502_G	TOA-bin-2647	species_758	0	0
FRAM18_IL_4502_G	TOA-bin-2675	species_779	0	0
FRAM18_IL_4502_G	TOA-bin-2706	species_52	0	0
FRAM18_IL_4502_G	TOA-bin-2709	species_65	0	0
FRAM18_IL_4502_G	TOA-bin-2716	species_333	0	0
FRAM18_IL_4502_G	TOA-bin-2745	species_843	0	0
FRAM18_IL_4502_G	TOA-bin-2750	species_527	0	0
FRAM18_IL_4502_G	TOA-bin-2752	species_768	0	0
FRAM18_IL_4502_G	TOA-bin-2772	species_565	0	0
FRAM18_IL_4502_G	TOA-bin-2807	species_753	0	0
FRAM18_IL_4502_G	TOA-bin-2817	species_679	0	0
FRAM18_IL_4502_G	TOA-bin-2818	species_31	0	0
FRAM18_IL_4502_G	TOA-bin-2819	species_515	0	0
FRAM18_IL_4502_G	TOA-bin-2832	species_566	0	0
FRAM18_IL_4502_G	TOA-bin-2838	species_671	0	0
FRAM18_IL_4502_G	TOA-bin-2849	species_209	0	0
FRAM18_IL_4502_G	TOA-bin-2872	species_747	0	0
FRAM18_IL_4502_G	TOA-bin-2888	species_104	0	0
FRAM18_IL_4502_G	TOA-bin-2893	species_208	0	0
FRAM18_IL_4502_G	TOA-bin-2896	species_796	0	0
FRAM18_IL_4502_G	TOA-bin-2942	species_206	0	0
FRAM18_IL_4502_G	TOA-bin-2951	species_373	0	0
FRAM18_IL_4502_G	TOA-bin-2953	species_562	0	0
FRAM18_IL_4502_G	TOA-bin-2967	species_402	0	0
FRAM18_IL_4502_G	TOA-bin-2978	species_317	0	0
FRAM18_IL_4502_G	TOA-bin-3009	species_655	0	0
FRAM18_IL_4502_G	TOA-bin-3011	species_411	0	0
FRAM18_IL_4502_G	TOA-bin-3015	species_731	0	0
FRAM18_IL_4502_G	TOA-bin-3016	species_448	0	0
FRAM18_IL_4502_G	TOA-bin-3033	species_745	0	0
FRAM18_IL_4502_G	TOA-bin-3034	species_297	0	0
FRAM18_IL_4502_G	TOA-bin-3081	species_477	0	0
FRAM18_IL_4502_G	TOA-bin-3091	species_446	0	0
FRAM18_IL_4502_G	TOA-bin-3098	species_318	0	0
FRAM18_IL_4502_G	TOA-bin-30	species_418	0	0
FRAM18_IL_4502_G	TOA-bin-3115	species_468	0	0
FRAM18_IL_4502_G	TOA-bin-3120	species_564	0	0
FRAM18_IL_4502_G	TOA-bin-3125	species_475	0	0
FRAM18_IL_4502_G	TOA-bin-3133	species_6	0	0
FRAM18_IL_4502_G	TOA-bin-3134	species_483	0	0
FRAM18_IL_4502_G	TOA-bin-3140	species_369	0	0
FRAM18_IL_4502_G	TOA-bin-3145	species_841	0	0
FRAM18_IL_4502_G	TOA-bin-3162	species_514	0	0
FRAM18_IL_4502_G	TOA-bin-3169	species_715	0	0
FRAM18_IL_4502_G	TOA-bin-3170	species_749	0	0
FRAM18_IL_4502_G	TOA-bin-3175	species_513	0	0
FRAM18_IL_4502_G	TOA-bin-3178	species_456	0	0
FRAM18_IL_4502_G	TOA-bin-3179	species_114	0	0
FRAM18_IL_4502_G	TOA-bin-3180	species_211	0	0
FRAM18_IL_4502_G	TOA-bin-3202	species_419	0	0
FRAM18_IL_4502_G	TOA-bin-321	species_215	0	0
FRAM18_IL_4502_G	TOA-bin-3248	species_681	0	0
FRAM18_IL_4502_G	TOA-bin-3257	species_355	0	0
FRAM18_IL_4502_G	TOA-bin-3261	species_10	0	0
FRAM18_IL_4502_G	TOA-bin-3265	species_252	0	0
FRAM18_IL_4502_G	TOA-bin-3266	species_346	0	0
FRAM18_IL_4502_G	TOA-bin-3272	species_594	0	0
FRAM18_IL_4502_G	TOA-bin-3275	species_7	0	0
FRAM18_IL_4502_G	TOA-bin-3281	species_305	0	0
FRAM18_IL_4502_G	TOA-bin-3291	species_327	0	0
FRAM18_IL_4502_G	TOA-bin-330	species_663	0	0
FRAM18_IL_4502_G	TOA-bin-3310	species_553	0	0
FRAM18_IL_4502_G	TOA-bin-3318	species_2	0	0
FRAM18_IL_4502_G	TOA-bin-3324	species_185	0	0
FRAM18_IL_4502_G	TOA-bin-3325	species_765	0	0
FRAM18_IL_4502_G	TOA-bin-3328	species_93	0	0
FRAM18_IL_4502_G	TOA-bin-3329	species_64	0	0
FRAM18_IL_4502_G	TOA-bin-3333	species_484	0	0
FRAM18_IL_4502_G	TOA-bin-3349	species_426	0	0
FRAM18_IL_4502_G	TOA-bin-3353	species_92	0	0
FRAM18_IL_4502_G	TOA-bin-3360	species_838	0	0
FRAM18_IL_4502_G	TOA-bin-3362	species_273	0	0
FRAM18_IL_4502_G	TOA-bin-3363	species_337	0	0
FRAM18_IL_4502_G	TOA-bin-3364	species_239	0	0
FRAM18_IL_4502_G	TOA-bin-3366	species_656	0	0
FRAM18_IL_4502_G	TOA-bin-3370	species_762	0	0
FRAM18_IL_4502_G	TOA-bin-3371	species_538	0	0
FRAM18_IL_4502_G	TOA-bin-3372	species_214	0	0
FRAM18_IL_4502_G	TOA-bin-3376	species_388	0	0
FRAM18_IL_4502_G	TOA-bin-3379	species_571	0	0
FRAM18_IL_4502_G	TOA-bin-3384	species_332	0	0
FRAM18_IL_4502_G	TOA-bin-3385	species_415	0	0
FRAM18_IL_4502_G	TOA-bin-3390	species_584	0	0
FRAM18_IL_4502_G	TOA-bin-3412	species_331	0	0
FRAM18_IL_4502_G	TOA-bin-3418	species_430	0	0
FRAM18_IL_4502_G	TOA-bin-3423	species_307	0	0
FRAM18_IL_4502_G	TOA-bin-3435	species_438	0	0
FRAM18_IL_4502_G	TOA-bin-3452	species_481	0	0
FRAM18_IL_4502_G	TOA-bin-3469	species_129	0	0
FRAM18_IL_4502_G	TOA-bin-3474	species_120	0	0
FRAM18_IL_4502_G	TOA-bin-3475	species_247	0	0
FRAM18_IL_4502_G	TOA-bin-3488	species_360	0	0
FRAM18_IL_4502_G	TOA-bin-3492	species_833	0	0
FRAM18_IL_4502_G	TOA-bin-3497	species_315	0	0
FRAM18_IL_4502_G	TOA-bin-3503	species_509	0	0
FRAM18_IL_4502_G	TOA-bin-3515	species_178	0	0
FRAM18_IL_4502_G	TOA-bin-352	species_311	0	0
FRAM18_IL_4502_G	TOA-bin-3533	species_12	0	0
FRAM18_IL_4502_G	TOA-bin-3540	species_801	0	0
FRAM18_IL_4502_G	TOA-bin-3546	species_687	0	0
FRAM18_IL_4502_G	TOA-bin-371	species_48	0	0
FRAM18_IL_4502_G	TOA-bin-395	species_40	0	0
FRAM18_IL_4502_G	TOA-bin-398	species_422	0	0
FRAM18_IL_4502_G	TOA-bin-40	species_523	0	0
FRAM18_IL_4502_G	TOA-bin-413	species_230	0	0
FRAM18_IL_4502_G	TOA-bin-417	species_572	0	0
FRAM18_IL_4502_G	TOA-bin-431	species_445	0	0
FRAM18_IL_4502_G	TOA-bin-433	species_43	0	0
FRAM18_IL_4502_G	TOA-bin-437	species_255	0	0
FRAM18_IL_4502_G	TOA-bin-439	species_469	0	0
FRAM18_IL_4502_G	TOA-bin-451	species_370	0	0
FRAM18_IL_4502_G	TOA-bin-455	species_609	0	0
FRAM18_IL_4502_G	TOA-bin-456	species_521	0	0
FRAM18_IL_4502_G	TOA-bin-469	species_30	0	0
FRAM18_IL_4502_G	TOA-bin-48	species_193	0	0
FRAM18_IL_4502_G	TOA-bin-498	species_425	0	0
FRAM18_IL_4502_G	TOA-bin-511	species_542	0	0
FRAM18_IL_4502_G	TOA-bin-538	species_722	0	0
FRAM18_IL_4502_G	TOA-bin-559	species_82	0	0
FRAM18_IL_4502_G	TOA-bin-55	species_737	0	0
FRAM18_IL_4502_G	TOA-bin-568	species_181	0	0
FRAM18_IL_4502_G	TOA-bin-580	species_392	0	0
FRAM18_IL_4502_G	TOA-bin-584	species_80	0	0
FRAM18_IL_4502_G	TOA-bin-585	species_683	0	0
FRAM18_IL_4502_G	TOA-bin-586	species_280	0	0
FRAM18_IL_4502_G	TOA-bin-587	species_782	0	0
FRAM18_IL_4502_G	TOA-bin-594	species_432	0	0
FRAM18_IL_4502_G	TOA-bin-598	species_733	0	0
FRAM18_IL_4502_G	TOA-bin-5	species_282	0	0
FRAM18_IL_4502_G	TOA-bin-636	species_540	0	0
FRAM18_IL_4502_G	TOA-bin-658	species_316	0	0
FRAM18_IL_4502_G	TOA-bin-659	species_119	0	0
FRAM18_IL_4502_G	TOA-bin-666	species_182	0	0
FRAM18_IL_4502_G	TOA-bin-684	species_164	0	0
FRAM18_IL_4502_G	TOA-bin-689	species_651	0	0
FRAM18_IL_4502_G	TOA-bin-69	species_450	0	0
FRAM18_IL_4502_G	TOA-bin-724	species_17	0	0
FRAM18_IL_4502_G	TOA-bin-741	species_834	0	0
FRAM18_IL_4502_G	TOA-bin-755	species_691	0	0
FRAM18_IL_4502_G	TOA-bin-766	species_277	0	0
FRAM18_IL_4502_G	TOA-bin-778	species_69	0	0
FRAM18_IL_4502_G	TOA-bin-782	species_790	0	0
FRAM18_IL_4502_G	TOA-bin-784	species_219	0	0
FRAM18_IL_4502_G	TOA-bin-791	species_829	0	0
FRAM18_IL_4502_G	TOA-bin-792	species_195	0	0
FRAM18_IL_4502_G	TOA-bin-796	species_212	0	0
FRAM18_IL_4502_G	TOA-bin-797	species_385	0	0
FRAM18_IL_4502_G	TOA-bin-802	species_830	0	0
FRAM18_IL_4502_G	TOA-bin-806	species_18	0	0
FRAM18_IL_4502_G	TOA-bin-813	species_470	0	0
FRAM18_IL_4502_G	TOA-bin-81	species_491	0	0
FRAM18_IL_4502_G	TOA-bin-822	species_168	0	0
FRAM18_IL_4502_G	TOA-bin-824	species_842	0	0
FRAM18_IL_4502_G	TOA-bin-826	species_611	0	0
FRAM18_IL_4502_G	TOA-bin-827	species_668	0	0
FRAM18_IL_4502_G	TOA-bin-831	species_734	0	0
FRAM18_IL_4502_G	TOA-bin-838	species_127	0	0
FRAM18_IL_4502_G	TOA-bin-840	species_417	0	0
FRAM18_IL_4502_G	TOA-bin-842	species_96	0	0
FRAM18_IL_4502_G	TOA-bin-848	species_39	0	0
FRAM18_IL_4502_G	TOA-bin-86	species_90	0	0
FRAM18_IL_4502_G	TOA-bin-888	species_406	0	0
FRAM18_IL_4502_G	TOA-bin-901	species_761	0	0
FRAM18_IL_4502_G	TOA-bin-90	species_49	0	0
FRAM18_IL_4502_G	TOA-bin-925	species_684	0	0
FRAM18_IL_4502_G	TOA-bin-932	species_186	0	0
FRAM18_IL_4502_G	TOA-bin-945	species_626	0	0
FRAM18_IL_4502_G	TOA-bin-956	species_158	0	0
FRAM18_IL_4502_G	TOA-bin-962	species_805	0	0
FRAM18_IL_4502_G	TOA-bin-96	species_188	0	0
FRAM18_IL_4502_G	TOA-bin-975	species_757	0	0
FRAM18_IL_4502_G	TOA-bin-976	species_81	0	0
FRAM18_IL_4502_G	TOA-bin-977	species_638	0	0
FRAM18_IL_4502_G	TOA-bin-983	species_443	0	0
FRAM18_IL_4502_G	TOA-bin-985	species_508	0	0
FRAM18_IL_4502_G	TOA-bin-98	species_54	0	0
FRAM18_IL_4502_G	TOA-bin-998	species_531	0	0
FRAM18_IL_4502_G	TOA-bin-999	species_793	0	0
FRAM18_IL_4502_H	FRAM18_4502_E_concoct_bin_01	species_591	62.2135	1.13569
FRAM18_IL_4502_H	FRAM18_4502_E_concoct_bin_02	species_764	12.4441	0.227163
FRAM18_IL_4502_H	FRAM18_4502_E_concoct_bin_06	species_22	3.65127	0.0666529
FRAM18_IL_4502_H	FRAM18_4502_E_concoct_bin_08	species_335	49.4708	0.903075
FRAM18_IL_4502_H	FRAM18_4502_E_concoct_bin_11	species_497	9.2648	0.169126
FRAM18_IL_4502_H	FRAM18_4502_E_concoct_bin_14	species_826	8.27309	0.151023
FRAM18_IL_4502_H	FRAM18_4502_E_metabat_bin_02	species_617	6.29464	0.114907
FRAM18_IL_4502_H	FRAM18_4502_E_metabat_bin_04	species_821	12.7267	0.232322
FRAM18_IL_4502_H	FRAM18_4502_E_metabat_bin_07	species_568	1.68532	0.030765
FRAM18_IL_4502_H	FRAM18_4502_E_metabat_bin_13	species_667	55.6281	1.01547
FRAM18_IL_4502_H	FRAM18_4502_F_concoct_bin_06	species_781	57.6238	1.05191
FRAM18_IL_4502_H	FRAM18_4502_F_concoct_bin_09	species_464	5.73775	0.104741
FRAM18_IL_4502_H	FRAM18_4502_F_metabat_bin_09	species_522	106.802	1.94964
FRAM18_IL_4502_H	FRAM18_4502_G_concoct_bin_01	species_576	48.0092	0.876394
FRAM18_IL_4502_H	FRAM18_4502_G_concoct_bin_02	species_539	61.537	1.12334
FRAM18_IL_4502_H	FRAM18_4502_G_concoct_bin_07	species_423	4.97976	0.0909041
FRAM18_IL_4502_H	FRAM18_4502_G_concoct_bin_09	species_471	2.75312	0.0502574
FRAM18_IL_4502_H	FRAM18_4502_G_concoct_bin_15	species_774	127.97	2.33605
FRAM18_IL_4502_H	FRAM18_4502_G_metabat_bin_01	species_674	16.8486	0.307566
FRAM18_IL_4502_H	FRAM18_4502_H_concoct_bin_03	species_376	27.9347	0.50994
FRAM18_IL_4502_H	FRAM18_4502_H_metabat_bin_03	species_374	11.7683	0.214827
FRAM18_IL_4502_H	FRAM18_4502_H_metabat_bin_11	species_646	20.6296	0.376587
FRAM18_IL_4502_H	FRAM18_4502_H_metabat_bin_12	species_334	23.0225	0.420269
FRAM18_IL_4502_H	FRAM18_4502_I_concoct_bin_01	species_105	0	0
FRAM18_IL_4502_H	FRAM18_4502_I_concoct_bin_08	species_518	0.655544	0.0119668
FRAM18_IL_4502_H	FRAM18_4502_I_concoct_bin_10	species_453	0.0195804	0.000357434
FRAM18_IL_4502_H	FRAM18_4502_I_concoct_bin_13	species_466	5.17218	0.0944166
FRAM18_IL_4502_H	FRAM18_4502_I_metabat_bin_05	species_548	0.985834	0.0179961
FRAM18_IL_4502_H	FRAM18_4502_J_concoct_bin_02	species_413	1.05364	0.0192339
FRAM18_IL_4502_H	FRAM18_4502_J_concoct_bin_03	species_769	2.42733	0.0443102
FRAM18_IL_4502_H	FRAM18_4502_J_concoct_bin_04	species_455	2.44328	0.0446014
FRAM18_IL_4502_H	FRAM18_4502_J_concoct_bin_08	species_436	0.478073	0.00872708
FRAM18_IL_4502_H	FRAM18_4502_J_maxbin_bin_02	species_110	0.748467	0.013663
FRAM18_IL_4502_H	FRAM18_4502_J_metabat_bin_02	species_467	0.446642	0.00815332
FRAM18_IL_4502_H	FRAM18_4502_J_metabat_bin_04	species_776	369.943	6.7532
FRAM18_IL_4502_H	FRAM18_4502_J_metabat_bin_06	species_563	0.981093	0.0179096
FRAM18_IL_4502_H	FRAM18_4502_J_metabat_bin_07	species_550	3.81803	0.069697
FRAM18_IL_4502_H	FRAM18_4502_K_concoct_bin_05	species_589	31.1394	0.568441
FRAM18_IL_4502_H	FRAM18_4502_K_metabat_bin_03	species_729	0.103646	0.00189203
FRAM18_IL_4502_H	FRAM18_4502_K_metabat_bin_08	species_732	0	0
FRAM18_IL_4502_H	FRAM18_4502_K_metabat_bin_09	species_458	0	0
FRAM18_IL_4502_H	FRAM18_4502_K_metabat_bin_13	species_34	0	0
FRAM18_IL_4502_H	FRAM18_4502_K_metabat_bin_14	species_460	2.59453	0.0473624
FRAM18_IL_4502_H	FRAM18_4514_A_concoct_bin_01	species_652	14.5415	0.265451
FRAM18_IL_4502_H	FRAM18_4514_A_concoct_bin_06	species_500	14.3689	0.2623
FRAM18_IL_4502_H	FRAM18_4514_A_concoct_bin_08	species_492	189.058	3.4512
FRAM18_IL_4502_H	FRAM18_4514_A_metabat_bin_02	species_41	25.9337	0.473412
FRAM18_IL_4502_H	FRAM18_4514_B_concoct_bin_05	species_785	160.275	2.92577
FRAM18_IL_4502_H	FRAM18_4514_B_concoct_bin_06	species_770	6.06362	0.11069
FRAM18_IL_4502_H	FRAM18_4514_B_concoct_bin_09	species_389	9.13348	0.166729
FRAM18_IL_4502_H	FRAM18_4514_B_concoct_bin_12	species_561	1.95065	0.0356085
FRAM18_IL_4502_H	FRAM18_4514_B_concoct_bin_18	species_433	17.4583	0.318696
FRAM18_IL_4502_H	FRAM18_4514_B_maxbin_bin_01	species_390	20.4189	0.372741
FRAM18_IL_4502_H	FRAM18_4514_B_metabat_bin_01	species_420	0	0
FRAM18_IL_4502_H	FRAM18_4514_C_metabat_bin_05	species_380	17.3051	0.3159
FRAM18_IL_4502_H	FRAM18_4514_C_metabat_bin_06	species_816	70.2666	1.2827
FRAM18_IL_4502_H	FRAM18_4514_D_concoct_bin_03	species_580	0	0
FRAM18_IL_4502_H	FRAM18_4514_D_concoct_bin_07	species_560	0.211378	0.00385864
FRAM18_IL_4502_H	FRAM18_4514_D_metabat_bin_06	species_526	2.32993	0.0425322
FRAM18_IL_4502_H	FRAM18_4514_D_metabat_bin_08	species_336	28.1204	0.51333
FRAM18_IL_4502_H	FRAM18_4514_D_metabat_bin_10	species_250	0.302425	0.00552068
FRAM18_IL_4502_H	FRAM18_4571_PB_H_concoct_bin_01	species_541	11.0125	0.20103
FRAM18_IL_4502_H	FRAM18_4571_PB_H_concoct_bin_06	species_555	14.3107	0.261238
FRAM18_IL_4502_H	FRAM18_4571_PB_H_concoct_bin_10	species_465	17.8492	0.325832
FRAM18_IL_4502_H	FRAM18_4571_PB_H_concoct_bin_11	species_810	10.4193	0.190201
FRAM18_IL_4502_H	FRAM18_4571_PB_H_concoct_bin_13	species_528	14.6199	0.266882
FRAM18_IL_4502_H	FRAM18_4571_PB_H_maxbin_bin_01	species_428	25.1771	0.459601
FRAM18_IL_4502_H	FRAM18_4571_PB_H_metabat_bin_02	species_787	62.5166	1.14122
FRAM18_IL_4502_H	FRAM18_4571_PB_H_metabat_bin_05	species_588	53.5006	0.976638
FRAM18_IL_4502_H	FRAM18_4571_PB_H_metabat_bin_10	species_524	118.182	2.15738
FRAM18_IL_4502_H	FRAM18_4571_PB_H_metabat_bin_15	species_645	0.671004	0.012249
FRAM18_IL_4502_H	FRAM18_4571_PB_H_metabat_bin_21	species_771	69.9057	1.27611
FRAM18_IL_4502_H	FRAM18_4571_PB_H_metabat_bin_23	species_811	106.735	1.94842
FRAM18_IL_4502_H	FRAM18_4571_PB_I_concoct_bin_09	species_409	0.217342	0.00396751
FRAM18_IL_4502_H	FRAM18_4571_PB_I_concoct_bin_10	species_806	460.159	8.40007
FRAM18_IL_4502_H	FRAM18_4571_PB_I_concoct_bin_11	species_579	2.05988	0.0376025
FRAM18_IL_4502_H	FRAM18_4571_PB_I_concoct_bin_12	species_473	0.162788	0.00297165
FRAM18_IL_4502_H	FRAM18_4571_PB_I_concoct_bin_14	species_24	29.2917	0.534711
FRAM18_IL_4502_H	FRAM18_4571_PB_I_concoct_bin_16	species_454	0	0
FRAM18_IL_4502_H	FRAM18_4571_PB_I_concoct_bin_17	species_494	110.444	2.01612
FRAM18_IL_4502_H	FRAM18_4571_PB_I_metabat_bin_02	species_487	39.6388	0.723595
FRAM18_IL_4502_H	FRAM18_4571_PB_I_metabat_bin_08	species_42	1.18892	0.0217034
FRAM18_IL_4502_H	FRAM18_4571_PB_I_metabat_bin_09	species_547	0.238047	0.00434548
FRAM18_IL_4502_H	FRAM18_4571_PB_I_metabat_bin_12	species_703	0	0
FRAM18_IL_4502_H	FRAM18_4571_PB_I_metabat_bin_13	species_488	57.0004	1.04053
FRAM18_IL_4502_H	FRAM18_4571_PB_I_metabat_bin_14	species_482	11.5493	0.210829
FRAM18_IL_4502_H	FRAM18_4571_PB_I_metabat_bin_15	species_463	1.86421	0.0340306
FRAM18_IL_4502_H	FRAM18_4571_PB_I_metabat_bin_18	species_529	5.84215	0.106647
FRAM18_IL_4502_H	FRAM18_4571_PB_I_metabat_bin_20	species_442	6.2917	0.114853
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_01	species_457	0	0
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_02	species_581	0	0
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_03	species_179	1.26297	0.0230551
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_05	species_498	1.00207	0.0182925
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_06	species_705	0.0529402	0.000966408
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_07	species_326	0	0
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_09	species_485	7.17518	0.130981
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_10	species_556	0	0
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_11	species_530	0	0
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_13	species_108	2.45742	0.0448595
FRAM18_IL_4502_H	FRAM18_4571_PB_K_concoct_bin_15	species_391	5.14227	0.0938706
